Composer,Work Title,Movement,henle,YouTube Link 1,YouTube Link 2,YouTube Link 3,Unnamed: 6,audio_id,audio_path,original_id,split
JOHANN SEBASTIAN BACH,Fugue d minor BWV 875,,5,https://www.youtube.com/watch?v=-up1Na4FJL0,,,,-up1Na4FJL0,-up1Na4FJL0.wav,x-18,train
JOHANN SEBASTIAN BACH,Duet II from Clavier exercise part 3 F major BWV 803,,5,https://www.youtube.com/watch?v=Dy_7dXtdPzc,https://www.youtube.com/watch?v=Waddo3seUwk,https://www.youtube.com/watch?v=Jq2L3OmKbwI,https://www.youtube.com/watch?v=iXYgrEJG-VM,Dy_7dXtdPzc,Dy_7dXtdPzc.wav,x-182,train
DOMENICO SCARLATTI,Piano Sonata d minor K. 9,,5,https://www.youtube.com/watch?v=46PBSwCOByM,https://www.youtube.com/watch?v=46PBSwCOByM,https://www.youtube.com/watch?v=PzzKSiUS-X0,https://www.youtube.com/watch?v=Ny2badJ7ybk,46PBSwCOByM,46PBSwCOByM.wav,x-189,train
CLAUDE DEBUSSY,Clair de lune D flat major,,5,https://www.youtube.com/watch?v=9WXIZHe_k20,https://www.youtube.com/watch?v=Yri2JNhyG4k,https://www.youtube.com/watch?v=JlkpJqEywZI,https://www.youtube.com/watch?v=yxxSJzloDjg,9WXIZHe_k20,9WXIZHe_k20.wav,x-190,val
DOMENICO SCARLATTI,Piano Sonata E major K. 380,,5,https://www.youtube.com/watch?v=iKmbaIe6JqY,https://www.youtube.com/watch?v=3Iiyzo9vdYA,https://www.youtube.com/watch?v=c699c1cb8iQ,https://www.youtube.com/watch?v=Pob2URQJWyc,iKmbaIe6JqY,iKmbaIe6JqY.wav,x-192,train
FELIX MENDELSSOHN BARTHOLDY,"Song without Words (Venetian Gondola Song) f sharp minor op. 30,6",,5,https://www.youtube.com/watch?v=Re-eu9q_yUU,https://www.youtube.com/watch?v=WxVIYxE9CEI,,,Re-eu9q_yUU,Re-eu9q_yUU.wav,x-197,train
DOMENICO SCARLATTI,Piano Sonata C major K. 159,,5,https://www.youtube.com/watch?v=M-qHaX927Z0,https://www.youtube.com/watch?v=pNOFXNqd--A,https://www.youtube.com/watch?v=Zc53O8RPYXE,https://www.youtube.com/watch?v=HR-xWf9PyBQ,M-qHaX927Z0,M-qHaX927Z0.wav,x-199,test
DOMENICO SCARLATTI,Piano Sonata d minor K. 64,,5,https://www.youtube.com/watch?v=LiYwxXfgevY,https://www.youtube.com/watch?v=P4LoIBwI49I,https://www.youtube.com/watch?v=Q8ULL51Saws,https://www.youtube.com/watch?v=3_ti1avApFk,LiYwxXfgevY,LiYwxXfgevY.wav,x-2,train
FRANZ SCHUBERT,Hungarian Melody b minor D 817,,5,https://www.youtube.com/watch?v=-MJ3b5Phzd4,https://www.youtube.com/watch?v=-MJ3b5Phzd4,https://www.youtube.com/watch?v=qKVN0xTrV30,https://www.youtube.com/watch?v=SVHNKv6KQlI,-MJ3b5Phzd4,-MJ3b5Phzd4.wav,x-202,train
GEORGE GERSHWIN,Preludes for Piano no. 2,,5,https://www.youtube.com/watch?v=24oFUIqy3hs,https://www.youtube.com/watch?v=Ehn30z-KsBc,https://www.youtube.com/watch?v=5eiJ5nlFfvc,https://www.youtube.com/watch?v=AigHzQAGY3Q,24oFUIqy3hs,24oFUIqy3hs.wav,x-21,train
JOHANNES BRAHMS,"Exercise 2a WoO 6,2a",,5,https://www.youtube.com/watch?v=xVD4X913mjA,https://www.youtube.com/watch?v=bS0CvRJHKak,https://www.youtube.com/shorts/2ztjM-HknbA,https://www.youtube.com/watch?v=Mdbj6hnmBOk,xVD4X913mjA,xVD4X913mjA.wav,x-220,test
FRÉDÉRIC CHOPIN,"Mazurka A flat major KK IVb,4",,5,https://www.youtube.com/watch?v=dor98QSth1U,https://www.youtube.com/watch?v=BVeio2gZxdc,https://www.youtube.com/watch?v=GjgkG8fVWuc,https://www.youtube.com/watch?v=JR9TmoAVbqk,dor98QSth1U,dor98QSth1U.wav,x-222,val
FRÉDÉRIC CHOPIN,"Waltz (Version according to Fontana) A flat major op. post. 69,1",,5,https://www.youtube.com/watch?v=phqaltlqLtE,https://www.youtube.com/watch?v=bBELcBzBh3E,https://www.youtube.com/watch?v=_SSkoMLobII,https://www.youtube.com/watch?v=cxG-kOTMgaA,phqaltlqLtE,phqaltlqLtE.wav,x-224,train
WOLFGANG AMADEUS MOZART,1st movement (Allegro) from Piano Sonata G major KV 283,,5,https://www.youtube.com/watch?v=eegDWPtk37c,https://www.youtube.com/watch?v=ymdcSsWKttU,https://www.youtube.com/watch?v=4leUe-G6H58,https://www.youtube.com/watch?v=4qBR2WHKQh4,eegDWPtk37c,eegDWPtk37c.wav,x-226,train
FRÉDÉRIC CHOPIN,"Nocturne (version 2) c sharp minor KK IVa,16",,5,https://www.youtube.com/watch?v=s_ST3hzMsVE,https://www.youtube.com/watch?v=DqpPRj6UZqc,https://www.youtube.com/watch?v=7zIvzsHiiIg,https://www.youtube.com/watch?v=aS4YDuTfJ7Y,s_ST3hzMsVE,s_ST3hzMsVE.wav,x-235,test
JOHANN SEBASTIAN BACH,Fugue C major BWV 946,,5,https://www.youtube.com/watch?v=sVdsT7fbiuE,,,,sVdsT7fbiuE,sVdsT7fbiuE.wav,x-243,train
JOHANN SEBASTIAN BACH,Fugue B flat major BWV 866,,5,https://www.youtube.com/watch?v=BxPKQEnDVUk,,,,BxPKQEnDVUk,BxPKQEnDVUk.wav,x-249,val
JOHANN SEBASTIAN BACH,Fantasy a minor BWV 922,,5,https://www.youtube.com/watch?v=_V8J6-dwK-U,,,,_V8J6-dwK-U,_V8J6-dwK-U.wav,x-253,val
FELIX MENDELSSOHN BARTHOLDY,"Song without Words (Duetto) A flat major op. 38,6",,5,https://www.youtube.com/watch?v=Vcj6oyzfmzI,https://www.youtube.com/watch?v=0HwZCPbGBDE,https://www.youtube.com/watch?v=nFOPeI2gPaM,https://www.youtube.com/watch?v=pc14EzIfP-0,Vcj6oyzfmzI,Vcj6oyzfmzI.wav,x-259,train
JOHANN SEBASTIAN BACH,Fugue c minor BWV 847,,5,https://www.youtube.com/watch?v=0b93Bkdksek,https://www.youtube.com/watch?v=0b93Bkdksek,https://www.youtube.com/watch?v=1GXHjxvSi24,https://www.youtube.com/watch?v=zWjDPRSTRa0,0b93Bkdksek,0b93Bkdksek.wav,x-26,train
JOHANN SEBASTIAN BACH,Fugue G major BWV 884,,5,https://www.youtube.com/watch?v=Y0ZH-NCrbg4,,,,Y0ZH-NCrbg4,Y0ZH-NCrbg4.wav,x-266,train
ALEXANDER SCRIABIN,"Prélude a minor op. 11,2",,5,https://www.youtube.com/watch?v=q4q5AD9hplU,https://www.youtube.com/watch?v=jeXJgjq-kbQ,https://www.youtube.com/watch?v=JCqbF96b30A,https://www.youtube.com/watch?v=qNjwxfvEFd0,q4q5AD9hplU,q4q5AD9hplU.wav,x-271,val
FELIX MENDELSSOHN BARTHOLDY,"Song without Words E major op. 19,1",,5,https://www.youtube.com/watch?v=CKtkHhYaeuI,https://www.youtube.com/watch?v=RIU70B6K7Ls,https://www.youtube.com/watch?v=vDp20MuOrEE,https://www.youtube.com/watch?v=Rd6BVTCM-YA,CKtkHhYaeuI,CKtkHhYaeuI.wav,x-273,val
JOHANN SEBASTIAN BACH,Fugue f sharp minor BWV 859,,5,https://www.youtube.com/watch?v=-ANAnxwBJSM,https://www.youtube.com/watch?v=-ANAnxwBJSM,https://www.youtube.com/watch?v=6RQdmnx3gl8,https://www.youtube.com/watch?v=KRTkJIVoOTo,-ANAnxwBJSM,-ANAnxwBJSM.wav,x-279,train
EDVARD GRIEG,"Morning Mood op. 46,1",,5,https://www.youtube.com/watch?v=NK0kzkCTs9c,,,,NK0kzkCTs9c,NK0kzkCTs9c.wav,x-307,train
FERRUCCIO BUSONI,"Awake, the voice commands",,5,https://www.youtube.com/watch?v=vNAWIKaKGvI,https://www.youtube.com/watch?v=oc2hnurxnUo,https://www.youtube.com/watch?v=WY4Wyxt7d6E,https://www.youtube.com/watch?v=SZlrwcQ4paE,vNAWIKaKGvI,vNAWIKaKGvI.wav,x-308,train
WOLFGANG AMADEUS MOZART,Rondo D major KV 485,,5,https://www.youtube.com/watch?v=qvPIpsgCvt8,https://www.youtube.com/shorts/PWXLgLVRE5o,https://www.youtube.com/watch?v=cD2nO6xTfik,https://www.youtube.com/watch?v=X4AgraNa12M,qvPIpsgCvt8,qvPIpsgCvt8.wav,x-319,train
FRÉDÉRIC CHOPIN,"Appendix: Mazurka op. 7,2a",,5,https://www.youtube.com/watch?v=VBz8D2Hu8RI,https://www.youtube.com/watch?v=7LoXM9GpM8E,https://www.youtube.com/watch?v=XbDP1Ht8cpI,https://www.youtube.com/watch?v=9JkYYKZd3jg,VBz8D2Hu8RI,VBz8D2Hu8RI.wav,x-32,train
JOHANN SEBASTIAN BACH,Fugue e minor BWV 900,,5,https://www.youtube.com/watch?v=u9ssXNTFJm8,,,,u9ssXNTFJm8,u9ssXNTFJm8.wav,x-320,train
GEORG FRIEDRICH HÄNDEL,Appendix: Allemande; Earlier version HWV 429,,5,https://www.youtube.com/watch?v=Ib7e2a81-OA,https://www.youtube.com/watch?v=oNCa0prdCJY,https://www.youtube.com/watch?v=-vzAcgLkX3w,https://www.youtube.com/watch?v=lDL1BozbkIA,Ib7e2a81-OA,Ib7e2a81-OA.wav,x-324,train
GEORG FRIEDRICH HÄNDEL,Appendix: Initial finale HWV 427,,5,https://www.youtube.com/watch?v=Vb3wnw1n7AE,https://www.youtube.com/watch?v=H8EXXVlMQig,https://www.youtube.com/watch?v=FkU3TLoR8iU,https://www.youtube.com/watch?v=aXkXmxSEhZU,Vb3wnw1n7AE,Vb3wnw1n7AE.wav,x-326,train
DOMENICO SCARLATTI,Piano Sonata b minor K. 27,,5,https://www.youtube.com/watch?v=MTEp8ylIqVI,https://www.youtube.com/watch?v=Fy6plkuF50o,https://www.youtube.com/watch?v=AEeE_AB44wg,https://www.youtube.com/watch?v=yKkb9H9Sy6o,MTEp8ylIqVI,MTEp8ylIqVI.wav,x-33,train
WOLFGANG AMADEUS MOZART,Piano Sonata movement g minor KV 312 (590d),,5,https://www.youtube.com/watch?v=HKSDhJVK9qA,https://www.youtube.com/watch?v=E3kccTTfbh8,https://www.youtube.com/watch?v=hvdYJswuj64,https://www.youtube.com/watch?v=1cV-8gvubkA,HKSDhJVK9qA,HKSDhJVK9qA.wav,x-335,train
FRANZ SCHUBERT,"Moment musical A flat major op. 94,2 D 780",,5,https://www.youtube.com/watch?v=j4Nu9ybGl-U,,,,j4Nu9ybGl-U,j4Nu9ybGl-U.wav,x-354,test
FRANZ SCHUBERT,"Moment musical c sharp minor op. 94,4 D 780",,5,https://www.youtube.com/watch?v=a5zyESaEdy4,,,,a5zyESaEdy4,a5zyESaEdy4.wav,x-355,train
NIELS WILHELM GADE,"Spring Flowers op. 2B,1",,5,https://www.youtube.com/watch?v=Xwp8kG9j9Sg,https://www.youtube.com/watch?v=xSuLP2sJgSw,https://www.youtube.com/watch?v=DELnp3M3QJ4,https://www.youtube.com/watch?v=JwKBTWYKR-w,Xwp8kG9j9Sg,Xwp8kG9j9Sg.wav,x-36,val
CLARA WIECK-SCHUMANN,"Ballade op. 6,4",,5,https://www.youtube.com/watch?v=Iag3jspTdto,https://www.youtube.com/watch?v=Iag3jspTdto,,,Iag3jspTdto,Iag3jspTdto.wav,x-361,train
ROBERT SCHUMANN,Des Abends op. 12 Heft 1,,5,https://www.youtube.com/watch?v=TBKRYXKyWJg,https://www.youtube.com/watch?v=TBKRYXKyWJg,https://www.youtube.com/watch?v=iQsY3r5CA68,https://www.youtube.com/watch?v=Yay9pPcRWlo,TBKRYXKyWJg,TBKRYXKyWJg.wav,x-362,train
ROBERT SCHUMANN,"Träumerei op. 15,7",,5,https://www.youtube.com/watch?v=_RmuTuVWXy4,https://www.youtube.com/watch?v=6z82w0l6kwE,https://www.youtube.com/watch?v=v4FKlHCLKmI,https://www.youtube.com/watch?v=HFWWOzi3Ogo,_RmuTuVWXy4,_RmuTuVWXy4.wav,x-364,val
FRÉDÉRIC CHOPIN,"Prelude E major op. 28,9",,5,https://www.youtube.com/watch?v=EEp8z08rRTk,https://www.youtube.com/watch?v=Dnmx9PWeOE8,https://www.youtube.com/watch?v=CU9RgI9j7Do,https://www.youtube.com/watch?v=MWZmw7qKjNM,EEp8z08rRTk,EEp8z08rRTk.wav,x-365,test
JOHANN SEBASTIAN BACH,Sinfonia 7 e minor BWV 793,,5,https://www.youtube.com/watch?v=-CBTzwJJcYg,https://www.youtube.com/watch?v=YK7BVFLPjwE,https://www.youtube.com/watch?v=E0p4cNIpSNA,https://www.youtube.com/watch?v=JrCasx0R8RY,-CBTzwJJcYg,-CBTzwJJcYg.wav,x-377,train
JOHANN SEBASTIAN BACH,Sinfonia 10 G major BWV 796,,5,https://www.youtube.com/watch?v=ChMzgS1_EQg,https://www.youtube.com/watch?v=LKJQarRO3GE,https://www.youtube.com/watch?v=AuMfDJKkvM4,https://www.youtube.com/watch?v=f0zWOLw_IhI,ChMzgS1_EQg,ChMzgS1_EQg.wav,x-378,train
JOHANN SEBASTIAN BACH,Sinfonia 15 b minor BWV 801,,5,https://www.youtube.com/watch?v=54kxknwN0zk,https://www.youtube.com/watch?v=54kxknwN0zk,https://www.youtube.com/watch?v=tcMXIc3Jtno,https://www.youtube.com/watch?v=Y7aOoIhedLw,54kxknwN0zk,54kxknwN0zk.wav,x-379,train
FRÉDÉRIC CHOPIN,"Waltz (Version according to Fontana) f minor op. post. 70,2",,5,https://www.youtube.com/watch?v=RvMXSL0zYgM,https://www.youtube.com/watch?v=8xGESptitIM,https://www.youtube.com/watch?v=euLyQCJmCfs,https://www.youtube.com/watch?v=5GirMuqe8Bw,RvMXSL0zYgM,RvMXSL0zYgM.wav,x-380,train
WOLFGANG AMADEUS MOZART,"7 Piano Variations on ""Willem van Nassau"" D major KV 25",,5,https://www.youtube.com/watch?v=kElllaPLcxM,https://www.youtube.com/watch?v=o9uCPXMdeHY,https://www.youtube.com/watch?v=8lQrrfaOqXE,https://www.youtube.com/watch?v=gZD-YXi9vi0,kElllaPLcxM,kElllaPLcxM.wav,x-381,train
WOLFGANG AMADEUS MOZART,3rd movement (Allegretto) from Piano Sonata B flat major KV 570,,5,https://www.youtube.com/watch?v=B5HPNPbHzDA,,,,B5HPNPbHzDA,B5HPNPbHzDA.wav,x-382,train
CLAUDE DEBUSSY,Mazurka,,5,https://www.youtube.com/watch?v=fsBAXxG-4Jw,https://www.youtube.com/watch?v=UhTVQ3TGw6U,https://www.youtube.com/watch?v=DGYGRtnYX0c,https://www.youtube.com/watch?v=TXbyoFvU5G4,fsBAXxG-4Jw,fsBAXxG-4Jw.wav,x-383,train
BÉLA BARTÓK,9. Allegretto,,5,https://www.youtube.com/watch?v=wwKfOjDZpiE,https://www.youtube.com/watch?v=NXakcM_IFDA,https://www.youtube.com/watch?v=Q3NQvDTpbqw,https://www.youtube.com/watch?v=ngLR5DPy9W8,wwKfOjDZpiE,wwKfOjDZpiE.wav,x-387,test
FRÉDÉRIC CHOPIN,"Mazurka C major op. 68,1",,5,https://www.youtube.com/watch?v=weAjK1mWQKA,https://www.youtube.com/watch?v=IJhvlvPIKsY,https://www.youtube.com/watch?v=zjFhqzBLDc0,https://www.youtube.com/watch?v=WpVotPpsFPM,weAjK1mWQKA,weAjK1mWQKA.wav,x-389,train
FRANZ LISZT,Consolation no. 2 E major,,5,https://www.youtube.com/watch?v=1OnT_IYqqkI,https://www.youtube.com/watch?v=goRrhbXM9go,https://www.youtube.com/watch?v=461pErH8ce0,https://www.youtube.com/watch?v=uSVS24ni6nM,1OnT_IYqqkI,1OnT_IYqqkI.wav,x-390,train
FRANZ SCHUBERT,Trio to be regarded as lost son of a Minuet D 610,,5,https://www.youtube.com/watch?v=Sg4x4sGC260,https://www.youtube.com/watch?v=3tQq6HeRIgI,https://www.youtube.com/watch?v=oALOtwiSiWE,https://www.youtube.com/watch?v=a6x22F9DIaU,Sg4x4sGC260,Sg4x4sGC260.wav,x-392,train
JOHANNES BRAHMS,"Waltz (easy version by the composer) A major op. 39,15",,5,https://www.youtube.com/watch?v=oy6uV-eMOEs,https://www.youtube.com/watch?v=dpn7fon7eSQ,https://www.youtube.com/watch?v=oy6uV-eMOEs,https://www.youtube.com/watch?v=6Oy0w7eLgRk,oy6uV-eMOEs,oy6uV-eMOEs.wav,x-394,val
DOMENICO SCARLATTI,Piano Sonata f minor K. 466,,5,https://www.youtube.com/watch?v=bR1pSEBiQ-g,https://www.youtube.com/watch?v=zT1NL4KqCWo,https://www.youtube.com/watch?v=KALXrOU8pFE,https://www.youtube.com/watch?v=BO6cFi-a5wU,bR1pSEBiQ-g,bR1pSEBiQ-g.wav,x-397,train
JOHANN SEBASTIAN BACH,Duet I from Clavier exercise part 3 e minor BWV 802,,5,https://www.youtube.com/watch?v=XJDb00Go7vE,https://www.youtube.com/watch?v=wguyk9vUvKg,https://www.youtube.com/watch?v=jMwWhNp1dD4,https://www.youtube.com/watch?v=TuIparROy3E,XJDb00Go7vE,XJDb00Go7vE.wav,x-4,val
JOHANN SEBASTIAN BACH,Fugue C major BWV 870,,5,https://www.youtube.com/watch?v=-5AUplieqJs,,,,-5AUplieqJs,-5AUplieqJs.wav,x-400,test
JOHANN SEBASTIAN BACH,Prelude and Fugue D major BWV 850,,5,https://www.youtube.com/watch?v=vHi3_k4XOrA,https://www.youtube.com/watch?v=i4jbG2Ct_A8,https://www.youtube.com/watch?v=K_85VWhfSRA,https://www.youtube.com/watch?v=o8mu67WYX3k,vHi3_k4XOrA,vHi3_k4XOrA.wav,x-43,train
EDVARD GRIEG,"Allegretto tranquillo e grazioso A major op. 35,2",,5,https://www.youtube.com/watch?v=RRyuhM8QJ5Y,https://www.youtube.com/watch?v=5V8-5_rYecY,https://www.youtube.com/watch?v=TAcy3m-1epU,https://www.youtube.com/watch?v=Ude03PQYwCs,RRyuhM8QJ5Y,RRyuhM8QJ5Y.wav,x-51,test
ROBERT SCHUMANN,Eintritt op. 82,,5,https://www.youtube.com/watch?v=QcGEiJUhe3c,https://www.youtube.com/watch?v=tsRWi6HHr_0,https://www.youtube.com/watch?v=waGgOFTjpI8,https://www.youtube.com/watch?v=siLjT0_0-Vs,QcGEiJUhe3c,QcGEiJUhe3c.wav,x-55,train
WOLFGANG AMADEUS MOZART,6 Piano Variations on an Allegretto KV 54 (547b),,5,https://www.youtube.com/watch?v=rfTaKcMGBzk,https://www.youtube.com/watch?v=LMkdPEzA6GE,https://www.youtube.com/watch?v=OgiQFcFodQ0,https://www.youtube.com/watch?v=rz19MxPyr5s,rfTaKcMGBzk,rfTaKcMGBzk.wav,x-58,test
JOHANN SEBASTIAN BACH,Fugue E flat major BWV 876,,5,https://www.youtube.com/watch?v=RP1ssVytYuk,,,,RP1ssVytYuk,RP1ssVytYuk.wav,x-6,train
FRANZ SCHUBERT,Allegretto c minor D 915,,5,https://www.youtube.com/watch?v=q4sj8U5Uo-k,https://www.youtube.com/watch?v=ogSiSCp8RJE,https://www.youtube.com/watch?v=jD8Q_ge0WEg,,q4sj8U5Uo-k,q4sj8U5Uo-k.wav,x-63,test
JOHANN SEBASTIAN BACH,Fugue E major BWV 878,,5,https://www.youtube.com/watch?v=6AIIVmdl4I8,https://www.youtube.com/watch?v=1qoBcg_Et0k,https://www.youtube.com/watch?v=rrQ4OT4k0yo,https://www.youtube.com/watch?v=E1l0fM2dmlc,6AIIVmdl4I8,6AIIVmdl4I8.wav,x-8,test
JOHANN SEBASTIAN BACH,Prelude and Fugue F sharp major BWV 858,,5,https://www.youtube.com/watch?v=cUc0XadKJ1Q,https://www.youtube.com/watch?v=lJCpUW1Q1yc,https://www.youtube.com/watch?v=wyFETRBgHro,https://www.youtube.com/watch?v=cJE_M1uOrLQ,cUc0XadKJ1Q,cUc0XadKJ1Q.wav,x-81,train
ROBERT SCHUMANN,"Valse noble op. 9,4",,5,https://www.youtube.com/watch?v=R5GM7z5mxHA,https://www.youtube.com/watch?v=0weJQ-RU8MY,https://www.youtube.com/watch?v=zk8v0HkzKzc,https://www.youtube.com/watch?v=JIQ4ou5IUaM,R5GM7z5mxHA,R5GM7z5mxHA.wav,x-86,train
FRÉDÉRIC CHOPIN,"Mazurka f minor op. 68,4",,5,https://www.youtube.com/watch?v=FbrCi1TX_XI,https://www.youtube.com/watch?v=bcMorZl5z_0,https://www.youtube.com/watch?v=cb0xkBbuN48,https://www.youtube.com/watch?v=f6fTDtmQ__U,FbrCi1TX_XI,FbrCi1TX_XI.wav,x-88,test
DOMENICO SCARLATTI,Piano Sonata b minor K. 87,,5,https://www.youtube.com/watch?v=Bd0TRy41Fxg,https://www.youtube.com/watch?v=Prdb4PDDlFs,https://www.youtube.com/watch?v=X-JaVGYG2i8,https://www.youtube.com/watch?v=UyGp_J061bg,Bd0TRy41Fxg,Bd0TRy41Fxg.wav,x-91,train
FRÉDÉRIC CHOPIN,"Waltz D flat major op. post. 70,3",,5,https://www.youtube.com/watch?v=0wpFEvGRzd0,https://www.youtube.com/watch?v=_lmJ1Dywe1w,https://www.youtube.com/watch?v=lK2w9x_2DcM,https://www.youtube.com/watch?v=TmlCjo5fZ2k,0wpFEvGRzd0,0wpFEvGRzd0.wav,x-96,val
ISAAC ALBÉNIZ,Cataluña (Curranda),,5,https://www.youtube.com/watch?v=YwfKNUAwSjk,https://www.youtube.com/watch?v=YwfKNUAwSjk,https://www.youtube.com/watch?v=HW9lzX5WUvM,https://www.youtube.com/watch?v=tMFIt7VPMaU,YwfKNUAwSjk,YwfKNUAwSjk.wav,x-98,val
JOSEPH HAYDN,Piano Sonata A major Hob. XVI:12,mvt. 1,4,https://www.youtube.com/watch?v=zLPM5mnX6m4,https://www.youtube.com/watch?v=77kcL0JE6gs,https://www.youtube.com/watch?v=9nryFnk0IxQ,https://www.youtube.com/watch?v=zjqQOX4jluM,zLPM5mnX6m4,zLPM5mnX6m4.wav,c-180,val
JOSEPH HAYDN,Piano Sonata A major Hob. XVI:12,mvt. 2,4,https://www.youtube.com/watch?v=1hJ7NJbGj-c,https://www.youtube.com/watch?v=J32thtT2ym4,https://www.youtube.com/watch?v=A4kAP2xjxuA,https://www.youtube.com/watch?v=L-bfHWMzDxc,1hJ7NJbGj-c,1hJ7NJbGj-c.wav,c-180,val
JOSEPH HAYDN,Piano Sonata A major Hob. XVI:12,mvt. 3,4,https://www.youtube.com/watch?v=Po5xAefkH68,https://www.youtube.com/watch?v=sf61vWWtpJE,https://www.youtube.com/watch?v=HLZS3SQXIJ8,https://www.youtube.com/watch?v=1hJ7NJbGj-c,Po5xAefkH68,Po5xAefkH68.wav,c-180,val
DOMENICO SCARLATTI,Piano Sonata d minor K. 1,,4,https://www.youtube.com/watch?v=lYAsSceNGrE,https://www.youtube.com/watch?v=dlQyhLj9xJo,https://www.youtube.com/watch?v=QYfnN_KamBc,https://www.youtube.com/watch?v=QvWHNYIksFY,lYAsSceNGrE,lYAsSceNGrE.wav,c-192,val
FRÉDÉRIC CHOPIN,Funeral March (Marche funèbre) from Piano Sonata op. 35,,4,https://www.youtube.com/watch?v=hZY5DBmgC_A,,,,hZY5DBmgC_A,hZY5DBmgC_A.wav,c-203,test
WOLFGANG AMADEUS MOZART,1st movement (Allegro) from Piano Sonata (Facile) C major KV 545,mvt. 1,4,https://www.youtube.com/watch?v=dNbqRC4xtEg,https://www.youtube.com/watch?v=1gRxxt4fYO4,https://www.youtube.com/watch?v=4xeAsc6m35w,https://www.youtube.com/watch?v=4dW7F4iuZEc,dNbqRC4xtEg,dNbqRC4xtEg.wav,c-231,test
WOLFGANG AMADEUS MOZART,1st movement (Allegro) from Piano Sonata (Facile) C major KV 545,mvt. 2,4,https://www.youtube.com/watch?v=QgXIqpkUvmg,https://www.youtube.com/watch?v=y8y5oF9a8l4,https://www.youtube.com/watch?v=dNbqRC4xtEg,https://www.youtube.com/watch?v=Dube3lq9C9I,QgXIqpkUvmg,QgXIqpkUvmg.wav,c-231,test
WOLFGANG AMADEUS MOZART,1st movement (Allegro) from Piano Sonata (Facile) C major KV 545,mvt. 3,4,https://www.youtube.com/watch?v=5UrgUznRrgU,https://www.youtube.com/watch?v=P1Z9w4uw_jw,https://www.youtube.com/watch?v=dNbqRC4xtEg,https://www.youtube.com/watch?v=1eMKxZWyyZM,5UrgUznRrgU,5UrgUznRrgU.wav,c-231,test
JOHANN SEBASTIAN BACH,Prelude G major BWV 860,,4,https://www.youtube.com/watch?v=hG-K-Q_fZIs,https://www.youtube.com/watch?v=gNlXYLsC_Vs,https://www.youtube.com/watch?v=H3Pmr8wa4vw,https://www.youtube.com/watch?v=UWx7OM6bLCY,hG-K-Q_fZIs,hG-K-Q_fZIs.wav,c-246,val
LUDWIG VAN BEETHOVEN,"6 Piano Variations on the Swiss Song ""Es hätt e' Buur e' Töchterli"" WoO 64",,4,https://www.youtube.com/watch?v=PBzAEq7GU6U,https://www.youtube.com/watch?v=WyrEu2NZ1rQ,,,PBzAEq7GU6U,PBzAEq7GU6U.wav,c-250,train
LUDWIG VAN BEETHOVEN,"6 Piano Variations on ""Nel cor più non mi sento"" by Paisiello WoO 70",,4,https://www.youtube.com/watch?v=F0YcWXpO8zg,https://www.youtube.com/watch?v=VCc0LHOAUVg,https://www.youtube.com/watch?v=IuBgnMN0ons,https://www.youtube.com/watch?v=tx4wJHbf804,F0YcWXpO8zg,F0YcWXpO8zg.wav,c-251,train
FRÉDÉRIC CHOPIN,"Waltz b minor op. post. 69,2",,4,https://www.youtube.com/watch?v=cxG-kOTMgaA,https://www.youtube.com/watch?v=VOhr9DH0L3M,https://www.youtube.com/watch?v=_JX-EIVTB2Y,https://www.youtube.com/watch?v=39DwsS6UAAk,cxG-kOTMgaA,cxG-kOTMgaA.wav,c-258,val
FRÉDÉRIC CHOPIN,"Prelude c minor op. 28,20",,4,https://www.youtube.com/watch?v=XeX4X_1_lo0,https://www.youtube.com/watch?v=Ov2lpIuLFF8,https://www.youtube.com/watch?v=Nj_S3Ot7_t8,https://www.youtube.com/watch?v=AVa9mSMhM98,XeX4X_1_lo0,XeX4X_1_lo0.wav,c-259,val
FRÉDÉRIC CHOPIN,"Prelude b minor op. 28,6",,4,https://www.youtube.com/watch?v=_FiZ5zvAITs,https://www.youtube.com/watch?v=aUQNNaXpSuo,https://www.youtube.com/watch?v=oXMYyp-cq6I,https://www.youtube.com/watch?v=uUpQzgyr988,_FiZ5zvAITs,_FiZ5zvAITs.wav,c-260,train
FRÉDÉRIC CHOPIN,"Prelude e minor op. 28,4",,4,https://www.youtube.com/watch?v=CU9RgI9j7Do,https://www.youtube.com/watch?v=FDT_gtC5faQ,https://www.youtube.com/watch?v=jwaWMYE-Dc0,https://www.youtube.com/watch?v=JDZ_DlNfsWk,CU9RgI9j7Do,CU9RgI9j7Do.wav,c-261,test
FRÉDÉRIC CHOPIN,"Mazurka C major op. 24,2",,4,https://www.youtube.com/watch?v=44X4LG5BqhY,https://www.youtube.com/watch?v=vzxlN_lDvv0,https://www.youtube.com/watch?v=CRItp7q0K_s,https://www.youtube.com/watch?v=7jQuWMyi5Qs,44X4LG5BqhY,44X4LG5BqhY.wav,c-290,test
FRÉDÉRIC CHOPIN,"Mazurka C major op. 33,3",,4,https://www.youtube.com/watch?v=vybXNgKZ-VQ,https://www.youtube.com/watch?v=qWayhG3a2o4,https://www.youtube.com/watch?v=2xeglLIMzx8,https://www.youtube.com/watch?v=7i7_ATqkgUQ,vybXNgKZ-VQ,vybXNgKZ-VQ.wav,c-298,train
