artist,artist_id,track,track_duration(s),composer,audio_path,youtube_links,audio_duration,composition_id
Martha Argerich,7.0,"Bach, JS: Keyboard Partita No. 2 in C Minor, BWV 826: III. Allemande",260.373,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._2_in_C_minor,_BWV_826/2._Allemande/10.mp3",https://www.youtube.com/watch?v=x0ocBrfW35A,261.0,346
Alfred Brendel,19.0,"Piano Sonata No.7 in D, Op.10 No.3: 3. Menuetto (Allegro)",165.52,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/33.mp3",https://www.youtube.com/watch?v=Posai3nMc-s,165.0,1165
Claudio Arrau,11.0,"Partita No. 2 in C minor, BWV 826: 6. Capriccio",248.24,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._2_in_C_minor,_BWV_826/6._Capriccio/5.mp3",https://www.youtube.com/watch?v=z5U2eryoYWs,248.0,347
Claudio Arrau,11.0,"Préludes - Book 2, L.123: 11. Les tierces alternées",178.0,Claude Debussy,"Claude_Debussy/Préludes,_Book_2,_L._123/No._11,_Les_tierces_alternées/3.mp3",https://www.youtube.com/watch?v=F_VG5n9SMj8,177.0,666
Daniel Barenboim,9.0,"Piano Sonata No. 30 in E Major, Op. 109: II. Prestissimo",178.453,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/22.mp3",https://www.youtube.com/watch?v=vm3W1If_9gY,179.0,1207
Vladimir Ashkenazy,6.0,"Partita No. 1 in B flat, BWV 825: 3. Corrente",149.906,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._1_in_B_flat,_BWV_825/3._Corrente/2.mp3",https://www.youtube.com/watch?v=tNRgKBRwL64,149.0,453
Walter Gieseking,8.0,"Debussy: Estampes, CD 108, L. 100: No. 3, Jardins sous la pluie",204.929,Claude Debussy,"Claude_Debussy/Estampes,_L._100/3._Jardins_sous_la_pluie/4.mp3",https://www.youtube.com/watch?v=g-B8hQVJ27k,205.0,674
Claudio Arrau,11.0,"Piano Sonata No.25 in G, Op.79: 1. Presto alla tedesca",293.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/1._Presto_alla_tedesca/16.mp3",https://www.youtube.com/watch?v=a2OpizSvKaE,293.0,1216
Samson François,48.0,"Chopin: Nocturne No. 5 in F-Sharp Major, Op. 15 No. 2",213.226,Frédéric Chopin,"Frederic_Chopin/Nocturne_No._5_in_F-Sharp_Major,_Op._15_No._2/19.mp3",https://www.youtube.com/watch?v=NNCqCE8XFMo,214.0,1642
Vladimir Horowitz,2.0,"Kinderszenen, Op. 15: 4. Bittendes Kind",55.0,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/4._Bittendes_Kind/13.mp3",https://www.youtube.com/watch?v=NIKIJTIsb2w,55.0,194
András Schiff,4.0,"Piano Sonata No.5 in A flat, D557: 1. Allegro moderato",255.333,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.5_in_A_flat,_D557/3._Allegro/0.mp3",https://www.youtube.com/watch?v=OOmwLJDC29M,255.0,922
Alfred Brendel,19.0,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: III. Rondo. Allegro comodo",194.493,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/23.mp3",https://www.youtube.com/watch?v=feocCeXcDjA,194.0,1187
Sviatoslav Richter,0.0,"The Well-Tempered Clavier, Book I: No. 19 in A Major, BWV 864: Fugue",158.12,Johann Sebastian Bach,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._19_in_A_Major,_BWV_864:_Fugue/0.mp3",https://www.youtube.com/watch?v=ei8LTunkvak,159.0,555
Daniel Barenboim,9.0,"33 Piano Variations In C, Op.120 On A Waltz By Anton Diabelli: Variation V (Allegro vivace)",51.426,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_V._Allegro_vivace/4.mp3",https://www.youtube.com/watch?v=Ni1p-t1Aq7c,51.0,1279
Glenn Gould,15.0,"Piano Sonata No. 9 in D Major, K. 311: II. Andante con espressione - Remastered",265.48,Wolfgang Amadeus Mozart,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/8.mp3",https://www.youtube.com/watch?v=RGguimZ44pk,266.0,1130
Sviatoslav Richter,0.0,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": II. Scherzo. Allegretto vivace (Live)",257.706,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/0.mp3",https://www.youtube.com/watch?v=AMtNuOBmd2I,258.0,1229
Glenn Gould,15.0,"Partita No. 2 in C Minor, BWV 826: III. Courante",109.72,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._2_in_C_minor,_BWV_826/3._Courante/21.mp3",https://www.youtube.com/watch?v=ZZjp-DWbcrg,110.0,345
Claudio Arrau,11.0,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: 2. Tempo di Menuetto",260.986,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/19.mp3",https://www.youtube.com/watch?v=D2zK8pZ6v14,260.0,1175
Claudio Arrau,11.0,"Partita No. 1 in B flat, BWV 825: 1. Praeludium",116.56,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._1_in_B_flat,_BWV_825/1._Praeludium/4.mp3",https://www.youtube.com/watch?v=RunsCmFEBBo,116.0,455
András Schiff,4.0,"Lieder ohne Worte, Op. 38: 1. Con moto",157.76,Felix Mendelssohn,"Felix_Mendelssohn/Lieder_ohne_Worte,_Op._38/1._Con_moto/0.mp3",https://www.youtube.com/watch?v=wtZrXYx-39c,157.0,737
András Schiff,4.0,"Goldberg Variations, BWV 988: Var. 9 Canone alla Terza a 1 Clav.",81.84,Johann Sebastian Bach,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._18_Canone_alla_Sesta_a_1_Clav./4.mp3",https://www.youtube.com/watch?v=ySA1h60FU-w,82.0,487
Vladimir Horowitz,2.0,"12 Études, Op. 10: No. 5 in G-Flat Major ""Black Keys""",96.666,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._5_in_G-Flat_Major_""Black_Keys""/0.mp3",https://www.youtube.com/watch?v=3w5zmp3FPsc,96.0,1410
Sviatoslav Richter,0.0,"English Suite No. 1 in A Major, BWV 806: II. Allemande (Live)",234.76,Johann Sebastian Bach,Johann_Sebastian_Bach/English_Suite_No.1_in_A_major_BWV_806/2._Allemande/0.mp3,https://www.youtube.com/watch?v=vSx7ukIGk6g,235.0,451
Murray Perahia,13.0,"Faschingsschwank aus Wien, Op. 26: IV. Intermezzo",138.96,Robert Schumann,"Robert_Schumann/Faschingsschwank_aus_Wien,_Op._26/IV._Intermezzo/13.mp3",https://www.youtube.com/watch?v=byaotb6UtQg,140.0,254
Alfred Brendel,19.0,"33 Piano Variations in C, Op.120 on a Waltz by Anton Diabelli: Variation XXXI (Largo, molto espressivo)",284.213,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_XXXI._Largo,_molto_espressivo/7.mp3",https://www.youtube.com/watch?v=8MZ7-Hh7JVg,284.0,1270
Vladimir Horowitz,2.0,"Impromptu ""Nocturne"", S. 191",205.973,Franz Liszt,"Franz_Liszt/Impromptu_(""Nocturne""),_1872/1.mp3",https://www.youtube.com/watch?v=OAQ2x0d9mrw,206.0,1496
Vladimir Horowitz,2.0,"Kinderszenen, Op. 15: IX. Ritter vom Steckenpferd",40.0,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/9._Ritter_vom_Steckenpferd/4.mp3",https://www.youtube.com/watch?v=1H5E9UPkK_Q,40.0,193
Sviatoslav Richter,0.0,"Bunte Blätter, Op. 99: Stücklein No. 1, Nicht schnell, mit Innigkeit",120.48,Robert Schumann,"Robert_Schumann/Bunte_Blatter,_Op._99/Stücklein_I:_Nicht_schnell,_mit_Innigkeit/1.mp3",https://www.youtube.com/watch?v=RJX8MYmnGOA,120.0,231
András Schiff,4.0,"French Suite No. 3 in B minor, BWV 814: 2. Courante",109.04,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No._3_in_B_minor,_BWV_814/2._Courante/0.mp3",https://www.youtube.com/watch?v=APDP5JZyZuA,110.0,566
Vladimir Ashkenazy,6.0,"2 Danses, Op. 73: 1. Guirlandes",177.653,Alexander Scriabin,"Alexander_Scriabin/2_Danses,_Op._73/1._Guirlandes/1.mp3",https://www.youtube.com/watch?v=axSxY7ShRyE,177.0,133
Wilhelm Kempff,28.0,"Kinderszenen, Op. 15: No. 3 Hasche-Mann",36.2,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/3._Hasche-Mann/32.mp3",https://www.youtube.com/watch?v=PJGmIZuw7go,36.0,195
Wilhelm Kempff,28.0,"Piano Sonata No. 5 in C Minor, Op. 10 No. 1: III. Finale. Prestissimo",248.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No.5_in_C_minor,_Op.10_No.1/3._Finale_(Prestissimo)/25.mp3",https://www.youtube.com/watch?v=irn-JGITGaU,247.0,1311
Sviatoslav Richter,0.0,"Waldszenen, Op. 82: III. Einsame Blumen",119.493,Robert Schumann,"Robert_Schumann/Waldszenen,_Op._82/3._Einsame_Blumen/3.mp3",https://www.youtube.com/watch?v=68BzFFR-HvE,119.0,278
Vladimir Horowitz,2.0,"Kinderszenen, Op. 15: 7. Träumerei",149.626,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/7._Träumerei/3.mp3",https://www.youtube.com/watch?v=IoqqrGdxo58,150.0,202
Edwin Fischer,31.0,"Bach, JS: The Well-Tempered Clavier, Book I, Prelude and Fugue No. 5 in D Major, BWV 850: Fugue",112.24,Johann Sebastian Bach,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._5_in_D_Major,_BWV_850:_Fugue/4.mp3",https://www.youtube.com/watch?v=lwtOqSk6_zc,113.0,532
Zoltán Kocsis,33.0,"Préludes / Book 1, L.117: 2. Voiles",239.213,Claude Debussy,"Claude_Debussy/Préludes,_Book_1,_L._117/No._2,_Voiles/16.mp3",https://www.youtube.com/watch?v=EVi9JSaXO2U,240.0,651
András Schiff,4.0,"Invention No.4 in D minor, BWV775",44.36,Johann Sebastian Bach,"Johann_Sebastian_Bach/Invention_No.4_in_D_minor,_BWV775/2.mp3",https://www.youtube.com/watch?v=WwBkktDGgiE,44.0,1534
Emanuel Ax,49.0,"Fantasiestücke, Op. 12: III. Warum?",168.173,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/3._Warum?/17.mp3",https://www.youtube.com/watch?v=leSlXDcIZJg,168.0,302
Claudio Arrau,11.0,"33 Piano Variations in C, Op.120 on a Waltz by Anton Diabelli: Variation XXVI",80.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_XXVI/2.mp3",https://www.youtube.com/watch?v=0cmn5qBdKDA,80.0,1267
András Schiff,4.0,"French Suite No. 2 in C minor, BWV 813: 4. Air",91.866,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No.2_in_C_minor,_BWV_813/4._Air/3.mp3",https://www.youtube.com/watch?v=2PI8DlNBXKY,92.0,373
Sviatoslav Richter,0.0,"10 Preludes, Op. 23: No. 8 in A-Flat Major (Live)",174.4,Sergei Rachmaninoff,"Sergei_Rachmaninoff/10_Preludes,_Op._23/No._8_in_A-Flat_Major/0.mp3",https://www.youtube.com/watch?v=OzLjMk9PlVY,175.0,72
Vladimir Ashkenazy,6.0,"Piano Sonata No.3 in F sharp minor, Op.23: 2. Allegretto",137.933,Alexander Scriabin,"Alexander_Scriabin/Piano_Sonata_No.3_in_F_sharp_minor,_Op.23/2._Allegretto/1.mp3",https://www.youtube.com/watch?v=5Fm4c9VXV_4,137.0,141
Robert Casadesus,21.0,"Sonatine, M. 40: I. Modéré",170.6,Maurice Ravel,"Maurice_Ravel/Sonatine,_M._40/I._Modéré/10.mp3",https://www.youtube.com/watch?v=FMIznPZkY0E,171.0,718
Alicia de Larrocha,18.0,"Piano Sonata in D Major, K. 311: II. Andante con espressione",291.96,Wolfgang Amadeus Mozart,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/10.mp3",https://www.youtube.com/watch?v=tZ7yoFdtc_4,292.0,1130
Vladimir Ashkenazy,6.0,"English Suite No. 2 in A Minor, BWV 807: 3. Courante",111.053,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/3._Courante/3.mp3",https://www.youtube.com/watch?v=HHPA_CJPQbg,112.0,572
Claudio Arrau,11.0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 1. Andante",280.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/16.mp3",https://www.youtube.com/watch?v=MP2AtFDI1Io,280.0,1188
Alfred Brendel,19.0,"Piano Sonata No.7 in D, Op.10 No.3: 4. Rondo (Allegro)",248.96,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/IV._Rondo._Allegro/45.mp3",https://www.youtube.com/watch?v=TaH5o-wy82A,248.0,1166
Sviatoslav Richter,0.0,"Bagatelles, Op. 126: No. 6 in E-Flat Major",249.706,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._126/No._6_in_E-Flat_Major/3.mp3",https://www.youtube.com/watch?v=aUt1w6yDA-4,249.0,1172
Sviatoslav Richter,0.0,"The Well-Tempered Clavier, Book I: No. 3 in C-Sharp Major, BWV 848: Fugue",123.493,Johann Sebastian Bach,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._3_in_C-Sharp_Major,_BWV_848:_Fugue/0.mp3",https://www.youtube.com/watch?v=8c5TS86-CzE,124.0,558
Emanuel Ax,49.0,"Piano Sonata No. 47 in B Minor, Hob. XVI:32: III. Finale. Presto",281.8,Franz Joseph Haydn,"Franz_Joseph_Haydn/Piano_Sonata_in_B_Minor,_Hob.XVI:32/32:_3._Finale_(Presto)/5.mp3",https://www.youtube.com/watch?v=iNNbCA7BZ2w,282.0,1075
Artur Schnabel,23.0,"Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": II. Scherzo. Assai vivace",161.213,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._29_in_B-Flat_Major,_Op._106_""Hammerklavier""/II._Scherzo._Assai_vivace/22.mp3",https://www.youtube.com/watch?v=IOwz0m4cc4o,162.0,1233
Sviatoslav Richter,0.0,Pictures at an Exhibition dedicated to Viktor Hartman: Promenade,74.586,Modest Mussorgsky,Modest_Mussorgsky/Pictures_at_an_Exhibition/Promenade/0.mp3,https://www.youtube.com/watch?v=LQcxu1PUj14,75.0,704
Sviatoslav Richter,0.0,Suite No. 5 in E Major: IV. Air con variazioni,280.133,George Frideric Handel,George_Frideric_Handel/Suite_No._5_in_E_Major/IV._Air_con_variazioni/0.mp3,https://www.youtube.com/watch?v=hUWzyv6Co0E,280.0,1373
Zoltán Kocsis,33.0,"3 Burlesques, Sz47, Op.8c (BB55): 3. Molto vivo, capriccioso",147.493,Béla Bartók,"Béla_Bartók/3_Burlesques,_Sz47,_Op.8c_(BB55)/3._Molto_vivo,_capriccioso/2.mp3",https://www.youtube.com/watch?v=mlDiArC3-Pk,147.0,1318
Vladimir Ashkenazy,6.0,"Aphorisms, Op. 13: 10. Lullaby",172.6,Dmitri Shostakovich,"Dmitri_Shostakovich/Aphorisms,_Op._13/10._Lullaby/0.mp3",https://www.youtube.com/watch?v=D0cEbWsrRMk,172.0,835
Sviatoslav Richter,0.0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile (Recorded 1947)",282.32,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/1.mp3",https://www.youtube.com/watch?v=MZjZF7VepZM,282.0,1242
Evgeny Kissin,20.0,"Carnaval, Op. 9: I. Préambule",129.306,Robert Schumann,"Robert_Schumann/Carnaval,_Op._9/1._Préambule/18.mp3",https://www.youtube.com/watch?v=h2ztBld4Djo,130.0,290
Vladimir Ashkenazy,6.0,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Prelude in B minor BWV 893",122.493,Johann Sebastian Bach,"Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Prelude_in_B_minor_BWV_893/1.mp3",https://www.youtube.com/watch?v=_xIWIcnXIj4,122.0,617
András Schiff,4.0,"English Suite No. 2 In A Minor, BWV 807: 4. Sarabande",228.0,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.2_in_A_minor,_BWV_807/4._Sarabande/0.mp3",https://www.youtube.com/watch?v=z9shaluB6Zo,228.0,569
András Schiff,4.0,"English Suite No. 5 In E Minor, BWV 810: 2. Allemande",206.266,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.5_in_E_minor,_BWV_810/2._Allemande/0.mp3",https://www.youtube.com/watch?v=mGAcgBcxFug,207.0,333
Alfred Brendel,19.0,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": 3. Menuetto. Moderato e grazioso",252.826,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/11.mp3",https://www.youtube.com/watch?v=pf0lknLTzYU,252.0,1230
Sviatoslav Richter,0.0,"Piano Sonata No. 6 in A Major, Op. 82: II. Allegretto (Live)",243.373,Sergei Prokofiev,"Sergei_Prokofiev/Piano_Sonata_No.6,_Op.82/2._Allegretto/4.mp3",https://www.youtube.com/watch?v=E1eG8cXjc4Y,244.0,1027
Alfred Brendel,19.0,Pictures at an Exhibition: I. Gnomus,113.05,Modest Mussorgsky,Modest_Mussorgsky/Pictures_at_an_Exhibition/I._Gnomus/5.mp3,https://www.youtube.com/watch?v=zR1b26DS9EE,114.0,702
Vladimir Ashkenazy,6.0,"10 Preludes, Op. 23: No. 9 in E-Flat Minor: Presto",111.96,Sergei Rachmaninoff,"Sergei_Rachmaninoff/10_Preludes,_Op._23/No._9_in_E-Flat_Minor:_Presto/0.mp3",https://www.youtube.com/watch?v=gANfVr28tyw,112.0,74
Claudio Arrau,11.0,"Préludes / Book 1, L.117: 2. Voiles",265.0,Claude Debussy,"Claude_Debussy/Préludes,_Book_1,_L._117/No._2,_Voiles/12.mp3",https://www.youtube.com/watch?v=Zrf8a0iV-gQ,264.0,651
Valentina Lisitsa,42.0,"12 Etudes, Op.10: No.2 In A Minor - ""Chromatique""",81.146,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._2_in_A_Minor_""Chromatique""/12.mp3",https://www.youtube.com/watch?v=kaAb6LZ1nZs,81.0,1413
Friedrich Gulda,24.0,"24 Préludes, Op. 28: Prélude No. 6 in B Minor. Lento Assai",105.573,Frédéric Chopin,"Frederic_Chopin/24_Préludes,_Op._28/No._6_in_B_Minor:_Lento_assai/16.mp3",https://www.youtube.com/watch?v=wU9Wa8hYS64,105.0,1463
Evgeny Kissin,20.0,"24 Preludes, Op. 28: Prelude No. 8 in F-Sharp Minor",100.906,Frédéric Chopin,"Frederic_Chopin/Prelude,_Op._28/No._8_in_F-Sharp_Minor/35.mp3",https://www.youtube.com/watch?v=-7OAHBaRCgo,101.0,1437
Mitsuko Uchida,26.0,"Piano Sonata No. 14 in A Minor, D. 784: 2. Andante",248.0,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.14_in_A_minor,_D.784/2._Andante/17.mp3",https://www.youtube.com/watch?v=XrG_7rePdE0,248.0,929
Claudio Arrau,11.0,"Piano Sonata No. 4 in E flat, K.282: 3. Allegro",223.0,Wolfgang Amadeus Mozart,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.4_in_E_flat,_K.282/3._Allegro/4.mp3",https://www.youtube.com/watch?v=CDKdsOEMZzI,223.0,1143
Claudio Arrau,11.0,"33 Piano Variations in C, Op.120 on a Waltz by Anton Diabelli: Variation V (Allegro vivace)",59.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_V._Allegro_vivace/6.mp3",https://www.youtube.com/watch?v=HHPQf5jHcrM,59.0,1279
Friedrich Gulda,24.0,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",143.386,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/48.mp3",https://www.youtube.com/watch?v=UQCoqqC2YbY,143.0,1306
Vladimir Horowitz,2.0,"Kinderszenen, Op. 15: No. 2, Kuriose Geschichte",73.266,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/2._Kuriöse_Geschichte/6.mp3",https://www.youtube.com/watch?v=hFuiaFIU7Lw,74.0,196
Vladimir Ashkenazy,6.0,"12 Études, Op. 25: No. 2 in F Minor",117.24,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/23.mp3",https://www.youtube.com/watch?v=6BZRPTknKco,117.0,1426
Daniel Barenboim,9.0,"Mozart: Piano Sonata No. 8 in A Minor, K. 310: III. Presto",177.46599999999998,Wolfgang Amadeus Mozart,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.8_in_A_minor,_K.310/3._Presto/8.mp3",https://www.youtube.com/watch?v=JeyXwGRWMC8,178.0,1152
Sviatoslav Richter,0.0,"24 Préludes, Op. 28: No. 6 in B Minor (Live)",120.12,Frédéric Chopin,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/4.mp3",https://www.youtube.com/watch?v=ElD59p7kS9I,120.0,1434
Vladimir Ashkenazy,6.0,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Fugue in C sharp major BWV 872",113.506,Johann Sebastian Bach,"Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Fugue_in_C_sharp_major_BWV_872/2.mp3",https://www.youtube.com/watch?v=Klu8vSdTj3Y,113.0,622
Friedrich Gulda,24.0,"Preludes, Book 2: No. 1, Brouillards",219.299,Claude Debussy,"Claude_Debussy/Préludes,_Book_2,_L._123/No._1,_Brouillards/7.mp3",https://www.youtube.com/watch?v=W7iq8Nn7RtQ,219.0,668
Robert Casadesus,21.0,"Partita No. 2 In C Minor, BWV 826: 6. Capriccio",211.626,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._2_in_C_minor,_BWV_826/6._Capriccio/9.mp3",https://www.youtube.com/watch?v=HA2WNP111PY,212.0,347
Vladimir Ashkenazy,6.0,"2 Pieces, Op. 57: 1. Désir",78.348,Alexander Scriabin,"Alexander_Scriabin/2_Pieces,_Op._57/1._Désir/0.mp3",https://www.youtube.com/watch?v=rHKnStqCxhA,78.0,155
Alfred Brendel,19.0,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""The Hunt"": 3. Menuetto. Moderato e grazioso",254.986,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/10.mp3",https://www.youtube.com/watch?v=-WtSEjTOrsM,254.0,1230
Martha Argerich,7.0,"12 Études, Op. 10: No. 10 in A-flat Major",129.813,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._11_in_E-Flat_Major/20.mp3",https://www.youtube.com/watch?v=LEvO9V3DJaY,129.0,1419
Claudio Arrau,11.0,"12 Etudes d'exécution transcendante, S.139: No.5 Feux follets (Allegretto)",261.066,Franz Liszt,"Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No._5_Feux_follets_(Allegretto)/4.mp3",https://www.youtube.com/watch?v=DkioHDHjbq4,260.0,123
Alfred Brendel,19.0,"Piano Sonata No.21 in B flat, D.960: 3. Scherzo (Allegro vivace con delicatezza)",228.8,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.21_in_B_flat,_D.960/3._Scherzo_(Allegro_vivace_con_delicatezza)/9.mp3",https://www.youtube.com/watch?v=DRwIB8BoNp0,228.0,842
Samson François,48.0,"Chopin: 12 Études, Op. 10: No. 6 in E-Flat Minor",181.973,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/16.mp3",https://www.youtube.com/watch?v=NjXDlhb6Fqs,182.0,1409
Vladimir Ashkenazy,6.0,"Preludes and Fugues for Piano, Op.87: Prelude & Fugue No.23 in F major: Fugue",197.64,Dmitri Shostakovich,"Dmitri_Shostakovich/Preludes_and_Fugues_for_Piano,_Op.87/Prelude_&_Fugue_No.23_in_F_major:_Fugue/0.mp3",https://www.youtube.com/watch?v=UeahCd0rkBs,198.0,801
Martha Argerich,7.0,"Piano Sonata No. 3 in B Minor, Op. 58: IV. Finale. Presto non tanto",264.0,Frédéric Chopin,"Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/IV._Finale._Presto_non_tanto/25.mp3",https://www.youtube.com/watch?v=zspD9dSViqg,264.0,1459
András Schiff,4.0,"Goldberg Variations, BWV 988: Var. 30 Quodlibet a 1 Clav.",104.506,Johann Sebastian Bach,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._30_Quodlibet_a_1_Clav./0.mp3",https://www.youtube.com/watch?v=ACiPYmJm0Yg,105.0,486
Sviatoslav Richter,0.0,"Piano Sonata No. 9 in B Major, D. 575: 4. Allegro giusto",253.333,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.9_in_B,_D.575/4._Allegro_giusto/1.mp3",https://www.youtube.com/watch?v=_Qsus6JXDMY,253.0,934
Walter Gieseking,8.0,"Piano Sonata No. 18 in D Major, K. 576: I. Allegro",286.253,Wolfgang Amadeus Mozart,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.18_in_D,_K.576/1._Allegro/8.mp3",https://www.youtube.com/watch?v=Anjdtq5oCmg,288.0,1115
Martha Argerich,7.0,"Partita No. 2 in C Minor, BWV 826: IV. Sarabande",234.266,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._2_in_C_minor,_BWV_826/4._Sarabande/12.mp3",https://www.youtube.com/watch?v=g1ueIFnzC-I,234.0,344
Mitsuko Uchida,26.0,"Variations for Piano, Op. 27: 3. Ruhig, fliessend",291.813,Anton Webern,"Anton_Webern/Variations_for_Piano,_Op._27/3._Ruhig,_fliessend/6.mp3",https://www.youtube.com/watch?v=_PlDzmQwh8M,292.0,969
