id,mark_sub_level,title,upload_date,duration,view_count,like_count,dislike_count,comment_count,description,webpage_url,channel_url,comments
bXwMv1b1094,,Amateurs 2007: Ken Iisaka plays Soler,20070602,259,7974,45,,8,"Ken Iisaka plays  Soler, Sonata in B minor during the semifinals of the fifth International Piano Competition for Outstanding Amateurs on June 1, 2007.",https://www.youtube.com/watch?v=bXwMv1b1094,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['FYI if you catch this in documentary (my previous comment) there are a lot of great angles and the audio is crystal clear, most likely from mics in the piano. It looks and sounds excellent.', 'I just saw this exact performance (from a better angle) in the documentary They Came to Play!', 'Why does it sound so heavy? And it also sounds overpedaled. Is it the hall? Soler should be very light, it is similar to Scarlatti. This sonata is like the counterpart to the Scarlatti A major with the jumps. But perhaps it is the recording.', 'i want that piano.', ""Ken, I remember wondering about the pedal but noticing your leg wasn't moving at all most of the time, so the hall was over-resonant as mic'd.  I asked the Foundation why your video wasn't there the first day with the others; they said these were randomly shot but that one would be up the next day and there it was the next morning, on top.  Very dancing rendition of this difficult piece.  Hoping to see the Berg and the Alkan.  Hawley felt the Alkans was a chancy choice for the judges."", 'Excellent! - a real foot tapper.', ""Soler was the Spanish Domenico Scarlatti and this piece is hardly distinguishable from one of the latter's better known *550*.\r\nThose hand crossings are the 'meat' and the accuracy shown by this player is very good.  He plays very well; just wish he would have foregone most of (if not all) the pedal."", 'Wonderful piece and superbly played. Keybawd']"
ob7Aqe_mXuQ,,Jean - Philippe Rameau - Gavotte et six doubles | Pierdomenico Leonardo,20201120,508,262,4,,0,"Jean - Philippe Rameau - Gavotte et six doubles | Pierdomenico Leonardo

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=ob7Aqe_mXuQ,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
M-3jz9q5PP4,,STEINWAY PIANO COMPETITION 2022 FINALS - AKARI BASTIAENS,20220316,443,9377,140,,13,CATEGORY I -  FIRST PRIZE,https://www.youtube.com/watch?v=M-3jz9q5PP4,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,"['❤geweldig', '❤❤❤', '❤❤❤', 'Süß und talentiert👌', 'Does anyone know the name of the first 2 pieces?', ""the first piece is Bach's Symfonia in E-major.  The second piece is Chopin's etude in f-minor opus 10 no 2"", '\xa0@AkariBastiaens\xa0 Chopin Etude op.25 #2', 'And the third piece.?', 'You’re brilliant Akari, we love all 3 pieces ^^', ""What's the name of the last work."", 'Beethoven - Sonata 10 in G opus 14 no 2 - 3rd movement', 'Prachtig! Uitstekende articulatie. Wondermooie mature sonoriteit. Ook felicitaties aan de leraar/lerares die ""weet"".', 'Heel mooi']"
KxUDYa8PQ24,,Amateurs 2007: Charles Chien plays Rachmaninoff,20070531,284,6424,24,,7,"Charles Chien plays Rachmaninoff, Prelude in D major, Op. 23, No. 4 during the preliminaries of the fifth International Piano Competition for Outstanding Amateurs on May 30, 2007.",https://www.youtube.com/watch?v=KxUDYa8PQ24,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['excellent performance, love your touch', 'very moving performance!', ""You must be pretty good pianist to say this piece is pianist friendly. You've got crossing hands, tricky voicing, large leaps,  multiple meters, rich textures. Maybe the other Rach's are more difficult, but this one isn't easy.\nHe rushed the jumps in the last section. They're not written that way, but he did it consistently, which makes me think he wanted to play them that way. Loses some of the grandeur I think. I would have downgraded him for that alone."", 'Amazing..', ""Hi, rfergu - it wasn't just toward the end, actually.  But I agree with you that I'd rather hear Chien play than many who are more technically superadept and nerve-free"", 'He started with a beautiful sound and excellent gradations of tone. I thought this was going to be a winner. Suddenly, in the middle, he lost it. Probaly nerves. He stopped listening to what he was playing and started splashing around. A great pity as I think he has huge talent. Keybawd', ""Exceptionally musical!  But he missed or misplayed a lot of important notes in this one.  It's difficult to get this one right, without noticeable errors, in the last section in a less nerve-wracking atmosphere.""]"
AXsEMfhohA4,,Maurice Ravel - Ondine from Gaspard de la Nuit | Ha Gyu Tae,20210129,399,101,3,,0,"Maurice Ravel - Ondine from Gaspard de la Nuit | Ha Gyu Tae


11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=AXsEMfhohA4,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
_FD3fD9qXMM,,2016 CLIBURN AMATEUR: Simon Finlow (Preliminary Round),20160620,598,1678,15,,3,"Program:
BACH, ""Sarabande"" from Partita No. 2 in C Minor, BWV 826
DEBUSSY, L'Isle joyeuse
For competitor bios, performance schedules, and to watch live, visit cliburn.org",https://www.youtube.com/watch?v=_FD3fD9qXMM,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['Impressive!', 'Born in Lincoln, England, Simon Finlow began playing piano at age 4 and studied with Imogen Cooper in his late teenage years. He received a bachelor’s degree in music from Oxford University in 1977, and a doctorate in musicology from Cambridge University in 1985.  I do not consider you an amateur with this kind of education.', 'Bravo, Simon! All thumbs up!']"
XZE2U0wicG4,,Amateurs 2007: Ellen Dodson plays Liszt,20070530,345,3196,30,,0,"Ellen Dodson plays Liszt, Transcendental Etutde No. 10 in F minor during the preliminaries of the fifth International Piano Competition for Outstanding Amateurs on May 30, 2007.",https://www.youtube.com/watch?v=XZE2U0wicG4,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,
VsWLuqgC9IY,,"Ignacy Jan Paderewski - Miscellanea: Thème varié in A major, Op. 16 No. 3 | Kamil Pacholec",20201204,485,173,2,,0,"Ignacy Jan Paderewski - Miscellanea: Thème varié in A major, Op. 16 No. 3 | Kamil Pacholec

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=VsWLuqgC9IY,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
PI5lC08NK4k,,"Cecino Elia - I. J. Paderewski - Polish Dances: Mazurka in B-flat major, Op. 9 No. 4",20240204,144,53,1,,0,"Cecino Elia (Italy) - I. J. Paderewski - Polish Dances: Mazurka in B-flat major, Op. 9 No. 4
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=PI5lC08NK4k,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
TYyee3gLZsI,,"Choi WonSeok - D. Scarlatti - Sonata in D minor, K. 141",20230924,109,91,2,,0,"Choi WonSeok (Republic of Korea) - D. Scarlatti - Sonata in D minor, K. 141
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=TYyee3gLZsI,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
auTL6Il3TkA,,"Saienko Danylo - I. J. Paderewski - Album de Mai: Scherzino, Op. 10 No. 3",20230402,146,30,2,,0,"Saienko Danylo (Ukraine) - I. J. Paderewski - Album de Mai: Scherzino, Op. 10 No. 3
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=auTL6Il3TkA,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
yvEvyP0yh2Y,,"Frederic Chopin - Etude in A minor, Op. 25 No. 11 - Dinara Klinton",20150306,236,1471,13,,1,"Frederic Chopin - Etude in A minor, Op. 25 No. 11 performed by Dinara Klinton in Warsaw Philharmonic’s.

 The IX International Paderewski Piano Competition, Bydgoszcz, Poland
November 3rd - 17th, 2013 
 
The Competition is organized to commemorate Ignacy Jan Paderewski, a remarkable pianist, virtuoso, composer, politician and statesman.
 
The Competition is organized by :
- the I. J. Paderewski Music Association,
with the co-participation of:
- the Ministry of Culture and National Heritage,
- the Marshal’s Office of the Kuyavian and Pomeranian Province of Bydgoszcz
- the Bydgoszcz City Hall
 
Partners:
- The F. Nowowiejski Music Academy
- The I. J. Paderewski Philharmonic Hall in Bydgoszcz
 
The Competition auditions shall be open to the public and shall take place in the concert halls of the Music Academy and the Pomeranian Philharmonic Hall in Bydgoszcz.
 
The Competition is open to pianists of all nationalities, born between 1981 and 1997.

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=yvEvyP0yh2Y,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,['Incredible!!!!!!']
ZG4yUH6TR2I,,Sofia Gubaidulina - Chaconne | Stark Jonas,20200218,497,158,6,,0,"Sofia Gubaidulina - Chaconne | Stark Jonas


11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=ZG4yUH6TR2I,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
mAyYT6Ha2BI,,"Tsang Hin-Yat - F. Liszt - Étude d’exécution transcendante: Chasse-neige, S. 139 No. 12",20231029,321,64,1,,0,"Tsang Hin-Yat (China) - F. Liszt - Étude d’exécution transcendante: Chasse-neige, S. 139 No. 12
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=mAyYT6Ha2BI,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
rsVSQDvRvK4,,"Kimura Yurika - D. Scarlatti - Sonata in E major, L. 162",20230115,325,684,15,,1,"Kimura Yurika (Japan) - D. Scarlatti - Sonata in E major, L. 162
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=rsVSQDvRvK4,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,"['Красиво, молодец! 🎹🎀']"
lQsBzBC-SMg,,"Liu Qiao - D. Scarlatti - Sonata in F minor, K. 466",20230103,343,282,5,,0,"Liu Qiao (China) - D. Scarlatti - Sonata in F minor, K. 466 
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=lQsBzBC-SMg,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
